,time,Open_x,High_x,Low_x,Close_x,Volume_x,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,Open_y,High_y,Low_y,Close_y,Volume_y,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
104,2019-01-21 09:00:00+08:00,27235,27348,27013,27263,9965295,HSI,^HSI,14926041703427903056,2025-06-03 19:44:44.576477+08:00,丁巳,戊午,癸丑,壬子,庚辰,戊戌,癸卯,乙酉,丁巳,戊未,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,9,0,1,False,False,False,False,False,False,21,4,丁,巳,0.951057,-0.309017,0.5,-0.866025,戊,午,0.587785,-0.809017,1.22465e-16,-1,癸,丑,-0.587785,0.809017,0.5,0.866025,壬,子,-0.951057,0.309017,0,1,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,臨官,帝旺,胎,冠帶,墓庫,死,胎,絕,臨官,養,衰,病,死,病,長生,墓庫,冠帶,臨官,沐浴,長生,病,冠帶,墓庫,絕,帝旺,臨官,絕,衰,養,長生,長生,沐浴,死,養,衰,帝旺,27235,27348,27013,27263,9965295,HSI,^HSI,14926041703427903056,2025-06-03 19:44:44.576477+08:00,27197
105,2019-01-21 11:00:00+08:00,27264,27264,27114,27197,3634849,HSI,^HSI,5288215430275432317,2025-06-03 19:44:44.576477+08:00,戊午,癸酉,戊辰,癸丑,庚辰,戊戌,癸卯,乙酉,戊午,戊申,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,11,0,1,False,False,False,False,False,False,21,4,戊,午,0.587785,-0.809017,1.22465e-16,-1,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,癸,丑,-0.587785,0.809017,0.5,0.866025,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,死,養,冠帶,墓庫,死,絕,病,冠帶,養,衰,病,病,臨官,養,墓庫,冠帶,臨官,長生,絕,衰,冠帶,墓庫,絕,臨官,長生,墓庫,衰,養,長生,沐浴,帝旺,墓庫,養,衰,帝旺,27264,27264,27114,27197,3634849,HSI,^HSI,5288215430275432317,2025-06-03 19:44:44.576477+08:00,27201
106,2019-01-21 13:00:00+08:00,27198,27235,27118,27201,2169348,HSI,^HSI,8003316689909558930,2025-06-03 19:44:44.576477+08:00,己未,癸酉,戊辰,甲寅,庚辰,戊戌,癸卯,乙酉,己未,癸申,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,13,0,1,False,False,False,False,False,False,21,4,己,未,1.22465e-16,-1,-0.5,-0.866025,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,甲,寅,0,1,0.866025,0.5,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,死,長生,冠帶,墓庫,死,墓庫,病,沐浴,養,衰,病,衰,臨官,胎,墓庫,冠帶,臨官,養,絕,帝旺,冠帶,墓庫,絕,冠帶,長生,死,衰,養,長生,冠帶,帝旺,絕,養,衰,帝旺,27198,27235,27118,27201,2169348,HSI,^HSI,8003316689909558930,2025-06-03 19:44:44.576477+08:00,27240
107,2019-01-21 15:00:00+08:00,27201,27245,27160,27240,2976792,HSI,^HSI,12056082588254720062,2025-06-03 19:44:44.576477+08:00,庚申,癸酉,戊辰,乙卯,庚辰,戊戌,癸卯,乙酉,庚申,癸酉,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,15,0,1,False,False,False,False,False,False,21,4,庚,申,-0.587785,-0.809017,-0.866025,-0.5,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,乙,卯,0.587785,0.809017,1,6.12323e-17,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,死,沐浴,冠帶,墓庫,死,死,病,長生,養,衰,病,帝旺,臨官,絕,墓庫,冠帶,臨官,胎,絕,臨官,冠帶,墓庫,絕,沐浴,長生,病,衰,養,長生,臨官,帝旺,胎,養,衰,帝旺,27201,27245,27160,27240,2976792,HSI,^HSI,12056082588254720062,2025-06-03 19:44:44.576477+08:00,27244
108,2019-01-21 17:00:00+08:00,27201,27260,27155,27244,6853462,HSI,^HSI,7930474978711148622,2025-06-03 19:44:44.576477+08:00,辛酉,癸酉,戊辰,丙辰,庚辰,戊戌,癸卯,乙酉,辛酉,癸酉,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,17,0,1,False,False,False,False,False,False,21,4,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,死,冠帶,冠帶,墓庫,死,病,病,養,養,衰,病,臨官,臨官,墓庫,墓庫,冠帶,臨官,絕,絕,冠帶,冠帶,墓庫,絕,長生,長生,衰,衰,養,長生,帝旺,帝旺,養,養,衰,帝旺,27201,27260,27155,27244,6853462,HSI,^HSI,7930474978711148622,2025-06-03 19:44:44.576477+08:00,27214
109,2019-01-21 19:00:00+08:00,27244,27247,27193,27214,4921510,HSI,^HSI,12158518250881421477,2025-06-03 19:44:44.576477+08:00,壬戌,癸酉,戊辰,丁巳,庚辰,戊戌,癸卯,乙酉,壬戌,癸戌,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,19,0,1,False,False,False,False,False,False,21,4,壬,戌,-0.951057,0.309017,-0.866025,0.5,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,丁,巳,0.951057,-0.309017,0.5,-0.866025,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,墓庫,死,臨官,冠帶,墓庫,死,衰,病,胎,養,衰,病,冠帶,臨官,死,墓庫,冠帶,臨官,墓庫,絕,沐浴,冠帶,墓庫,絕,養,長生,帝旺,衰,養,長生,衰,帝旺,長生,養,衰,帝旺,27244,27247,27193,27214,4921510,HSI,^HSI,12158518250881421477,2025-06-03 19:44:44.576477+08:00,27197
110,2019-01-21 21:00:00+08:00,27213,27228,27180,27197,2473988,HSI,^HSI,18111599654967386985,2025-06-03 19:44:44.576477+08:00,癸亥,癸酉,戊辰,戊午,庚辰,戊戌,癸卯,乙酉,癸亥,癸戌,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,21,0,1,False,False,False,False,False,False,21,4,癸,亥,-0.587785,0.809017,-0.5,0.866025,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,戊,辰,0.587785,-0.809017,0.866025,-0.5,戊,午,0.587785,-0.809017,1.22465e-16,-1,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,絕,死,帝旺,冠帶,墓庫,死,帝旺,病,絕,養,衰,病,沐浴,臨官,病,墓庫,冠帶,臨官,死,絕,長生,冠帶,墓庫,絕,胎,長生,臨官,衰,養,長生,病,帝旺,沐浴,養,衰,帝旺,27213,27228,27180,27197,2473988,HSI,^HSI,18111599654967386985,2025-06-03 19:44:44.576477+08:00,27236
111,2019-01-21 23:00:00+08:00,27195,27250,27193,27236,4006081,HSI,^HSI,2308149844386364981,2025-06-03 19:44:44.576477+08:00,丙子,己未,甲寅,辛未,庚辰,戊戌,癸卯,乙酉,丙子,甲午,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,21,23,0,1,False,False,False,False,False,False,21,4,丙,子,0.951057,0.309017,0,1,己,未,1.22465e-16,-1,-0.5,-0.866025,甲,寅,0,1,0.866025,0.5,辛,未,-0.951057,-0.309017,-0.5,-0.866025,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,胎,衰,衰,冠帶,墓庫,死,臨官,墓庫,墓庫,養,衰,病,長生,衰,衰,墓庫,冠帶,臨官,病,養,養,冠帶,墓庫,絕,絕,冠帶,冠帶,衰,養,長生,死,冠帶,冠帶,養,衰,帝旺,27195,27250,27193,27236,4006081,HSI,^HSI,2308149844386364981,2025-06-03 19:44:44.576477+08:00,26997
112,2019-01-22 09:00:00+08:00,27148,27271,26980,26997,8012755,HSI,^HSI,16106486442244671680,2025-06-03 19:44:44.576477+08:00,己巳,己未,甲寅,甲子,庚辰,戊戌,癸卯,乙酉,己巳,己申,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,9,1,1,False,False,False,False,False,False,22,4,己,巳,1.22465e-16,-1,0.5,-0.866025,己,未,1.22465e-16,-1,-0.5,-0.866025,甲,寅,0,1,0.866025,0.5,甲,子,0,1,0,1,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,臨官,衰,胎,冠帶,墓庫,死,胎,墓庫,臨官,養,衰,病,死,衰,長生,墓庫,冠帶,臨官,沐浴,養,病,冠帶,墓庫,絕,帝旺,冠帶,絕,衰,養,長生,長生,冠帶,死,養,衰,帝旺,27148,27271,26980,26997,8012755,HSI,^HSI,16106486442244671680,2025-06-03 19:44:44.576477+08:00,26914
113,2019-01-22 11:00:00+08:00,26997,27057,26892,26914,2986994,HSI,^HSI,17029801470719696417,2025-06-03 19:44:44.576477+08:00,庚午,甲戌,己巳,乙丑,庚辰,戊戌,癸卯,乙酉,庚午,己酉,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,11,1,1,False,False,False,False,False,False,22,4,庚,午,-0.587785,-0.809017,1.22465e-16,-1,甲,戌,0,1,-0.866025,0.5,己,巳,1.22465e-16,-1,0.5,-0.866025,乙,丑,0.587785,0.809017,0.5,0.866025,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,墓庫,養,冠帶,墓庫,死,絕,衰,冠帶,養,衰,病,病,冠帶,養,墓庫,冠帶,臨官,長生,墓庫,衰,冠帶,墓庫,絕,臨官,養,墓庫,衰,養,長生,沐浴,衰,墓庫,養,衰,帝旺,26997,27057,26892,26914,2986994,HSI,^HSI,17029801470719696417,2025-06-03 19:44:44.576477+08:00,26922
114,2019-01-22 13:00:00+08:00,26911,26924,26835,26922,3178692,HSI,^HSI,6558621628081480606,2025-06-03 19:44:44.576477+08:00,辛未,甲戌,己巳,丙寅,庚辰,戊戌,癸卯,乙酉,辛未,甲酉,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,13,1,1,False,False,False,False,False,False,22,4,辛,未,-0.951057,-0.309017,-0.5,-0.866025,甲,戌,0,1,-0.866025,0.5,己,巳,1.22465e-16,-1,0.5,-0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,墓庫,長生,冠帶,墓庫,死,墓庫,衰,沐浴,養,衰,病,衰,冠帶,胎,墓庫,冠帶,臨官,養,墓庫,帝旺,冠帶,墓庫,絕,冠帶,養,死,衰,養,長生,冠帶,衰,絕,養,衰,帝旺,26911,26924,26835,26922,3178692,HSI,^HSI,6558621628081480606,2025-06-03 19:44:44.576477+08:00,27003
115,2019-01-22 15:00:00+08:00,26922,27005,26906,27003,1566164,HSI,^HSI,9099422324634580199,2025-06-03 19:44:44.576477+08:00,壬申,甲戌,己巳,丁卯,庚辰,戊戌,癸卯,乙酉,壬申,甲戌,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,15,1,1,False,False,False,False,False,False,22,4,壬,申,-0.951057,0.309017,-0.866025,-0.5,甲,戌,0,1,-0.866025,0.5,己,巳,1.22465e-16,-1,0.5,-0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,墓庫,沐浴,冠帶,墓庫,死,死,衰,長生,養,衰,病,帝旺,冠帶,絕,墓庫,冠帶,臨官,胎,墓庫,臨官,冠帶,墓庫,絕,沐浴,養,病,衰,養,長生,臨官,衰,胎,養,衰,帝旺,26922,27005,26906,27003,1566164,HSI,^HSI,9099422324634580199,2025-06-03 19:44:44.576477+08:00,26946
116,2019-01-22 17:00:00+08:00,27006,27042,26943,26946,4203200,HSI,^HSI,7656124509491692039,2025-06-03 19:44:44.576477+08:00,癸酉,甲戌,己巳,戊辰,庚辰,戊戌,癸卯,乙酉,癸酉,甲戌,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,17,1,1,False,False,False,False,False,False,22,4,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,甲,戌,0,1,-0.866025,0.5,己,巳,1.22465e-16,-1,0.5,-0.866025,戊,辰,0.587785,-0.809017,0.866025,-0.5,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,墓庫,冠帶,冠帶,墓庫,死,病,衰,養,養,衰,病,臨官,冠帶,墓庫,墓庫,冠帶,臨官,絕,墓庫,冠帶,冠帶,墓庫,絕,長生,養,衰,衰,養,長生,帝旺,衰,養,養,衰,帝旺,27006,27042,26943,26946,4203200,HSI,^HSI,7656124509491692039,2025-06-03 19:44:44.576477+08:00,26946
117,2019-01-22 19:00:00+08:00,26946,26991,26876,26946,3394036,HSI,^HSI,8122485496392848802,2025-06-03 19:44:44.576477+08:00,甲戌,甲戌,己巳,己巳,庚辰,戊戌,癸卯,乙酉,甲戌,甲亥,壬辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,1,22,19,1,1,False,False,False,False,False,False,22,4,甲,戌,0,1,-0.866025,0.5,甲,戌,0,1,-0.866025,0.5,己,巳,1.22465e-16,-1,0.5,-0.866025,己,巳,1.22465e-16,-1,0.5,-0.866025,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,墓庫,墓庫,臨官,冠帶,墓庫,死,衰,衰,胎,養,衰,病,冠帶,冠帶,死,墓庫,冠帶,臨官,墓庫,墓庫,沐浴,冠帶,墓庫,絕,養,養,帝旺,衰,養,長生,衰,衰,長生,養,衰,帝旺,26946,26991,26876,26946,3394036,HSI,^HSI,8122485496392848802,2025-06-03 19:44:44.576477+08:00,26978
